MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,PNBGILTS,PNB GILTS LIMITED,        27.70,        27.70,        29.25,        27.00,        27.35,                 10747615.20,381617,N, ,1200,        39.60,        26.75
N,EQ,PNBHOUSING,PNB HOUSING FIN LTD.,       436.05,       433.95,       457.20,       401.70,       410.50,                989732824.10,2248415,N, ,61655,       994.60,       370.50
N,EQ,PNC,PRITISH NANDY COMMUNICATI,        15.70,        15.55,        16.85,        14.70,        14.90,                    28805.45,1853,N, ,54,        23.00,        12.10
N,EQ,PNCINFRA,PNC INFRATECH LTD.,       198.40,       199.80,       202.70,       190.00,       191.85,                 64668051.50,329905,N, ,7004,       219.40,       125.55
N,EQ,PODDARHOUS,PODDAR HOUSE & DVPT LTD,       304.85,       304.85,       305.00,       289.65,       291.70,                   162450.50,549,N, ,65,       737.05,       231.40
N,EQ,PODDARMENT,PODDAR PIGMENTS LIMITED,       184.10,       184.00,       188.80,       177.35,       181.05,                  1126670.95,6159,N, ,350,       209.45,       140.00
N,EQ,POKARNA,POKARNA LIMITED,        99.40,        98.00,        99.40,        94.50,        94.60,                  2247997.40,23439,N, ,314,       201.85,        74.00
N,EQ,POLYCAB,POLYCAB INDIA LIMITED,       984.55,       984.80,      1006.95,       956.00,       964.25,                177554716.80,180651,N, ,8726,      1147.00,       525.15
N,EQ,POLYMED,POLY MEDICURE LIMITED,       272.40,       277.40,       290.00,       264.05,       269.25,                 15821103.45,56953,N, ,2770,       312.30,       165.10
N,EQ,POLYPLEX,POLYPLEX CORPORATION LTD,       541.40,       546.95,       546.95,       512.85,       521.95,                 42368927.90,80055,N, ,5412,       657.30,       416.00
N,EQ,PONNIERODE,PONNIE SUGARS (ERODE) LTD,       148.55,       147.15,       155.95,       139.00,       140.45,                  1925488.20,13267,N, ,389,       181.50,        94.40
N,EQ,POWERMECH,POWER MECH PROJECTS LTD.,       738.15,       730.00,       759.00,       722.00,       728.60,                 14892086.30,19880,N, ,2080,      1175.00,       562.00
N,EQ,PPAP,PPAP AUTOMOTIVE LIMITED,       180.60,       183.00,       190.00,       183.00,       184.15,                  5286920.45,28162,N, ,752,       346.00,       154.00
N,EQ,PPL,PRAKASH PIPES LIMITED,        58.35,        58.35,        58.75,        55.25,        58.20,                  3115646.30,54321,N, ,719,        86.00,        55.25
N,EQ,PRABHAT,PRABHAT DAIRY LIMITED,        85.90,        84.95,        86.20,        84.95,        85.45,                  4908886.50,57334,N, ,183,        89.90,        47.10
N,EQ,PRAENG,PRAJAY ENG. SYN. LTD.,         6.25,         6.25,         6.50,         6.15,         6.20,                    29853.75,4766,N, ,36,         9.90,         5.30
N,EQ,PRAJIND,PRAJ INDUSTRIES LTD,       112.85,       112.10,       113.85,       105.00,       106.10,                 97360865.90,886128,N, ,8331,       167.90,        93.10
N,EQ,PRAKASH,PRAKASH INDUSTRIES LTD,        44.45,        44.25,        46.90,        43.65,        44.55,                 21815986.70,479496,N, ,3074,        96.20,        31.25
G,EQ,PRAKASHSTL,PRAKASH STEELAGE LTD,          .25,          .25,          .25,          .20,          .20,                      550.00,2500,N, ,3,          .45,          .15
N,EQ,PRECOT,PRECOT MERIDIAN LIMITED,        31.45,        33.60,        34.35,        30.10,        31.60,                   368887.30,11226,N, ,109,        63.00,        22.05
N,EQ,PRECWIRE,PRECISION WIRES INDIA LTD,       163.95,       163.00,       170.00,       155.55,       158.25,                  1023724.70,6265,N, ,364,       225.55,       134.45
N,EQ,PREMEXPLN,PREMIER EXPLOSIVES LTD,       141.10,       141.80,       142.00,       135.00,       137.65,                  1082251.85,7752,N, ,254,       272.60,       129.00
N,EQ,PREMIERPOL,PREMIER POLYFILM LTD,        21.95,        22.00,        22.00,        21.55,        21.55,                     7164.50,330,N, ,6,        31.00,        16.05
N,EQ,PRESSMN,PRESSMAN ADVERTISING LTD,        25.40,        25.50,        26.70,        23.95,        24.30,                   546557.85,21540,N, ,535,        34.40,        18.10
N,EQ,PRESTIGE,PRESTIGE ESTATE LTD,       383.30,       383.65,       394.85,       336.10,       348.65,                241087344.90,656007,N, ,19495,       426.00,       193.35
N,EQ,PRICOLLTD,PRICOL LIMITED,        59.75,        59.10,        59.90,        57.50,        58.95,                  9587511.10,162489,N, ,1040,        61.40,        21.90
N,EQ,PRIMESECU,PRIME SECURITIES LIMITED,        41.35,        40.60,        42.50,        39.05,        39.55,                   222103.30,5536,N, ,255,        51.40,        30.00
N,EQ,PRINCEPIPE,PRINCE PIPES FITTINGS LTD,       175.95,       175.30,       181.00,       166.85,       168.85,                 87181657.65,499266,N, ,8161,       184.40,       143.00
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,        27.35,        28.70,        28.70,        28.70,        28.70,                   258300.00,9000,N, ,3,        31.85,        22.90
N,EQ,PROZONINTU,PROZONE INTU PROPRTIS LTD,        18.95,        19.50,        19.50,        18.50,        18.70,                   493844.00,26134,N, ,206,        33.65,        13.60
N,EQ,PRSMJOHNSN,PRISM JOHNSON LIMITED,        69.20,        69.00,        71.25,        65.00,        65.65,                 11676094.85,171159,N, ,1841,       104.00,        58.50
N,EQ,PSB,PUNJAB & SIND BANK,        19.90,        19.85,        19.85,        18.55,        19.00,                   872046.35,45043,N, ,348,        34.00,        16.70
G,EQ,PSL,PSL LIMITED,          .50,          .55,          .55,          .55,          .55,                    10454.40,19008,N, ,20,         1.30,          .45
N,EQ,PSPPROJECT,PSP PROJECTS LIMITED,       515.50,       527.00,       530.35,       512.00,       516.65,                  5088088.20,9789,N, ,860,       576.85,       377.40
N,EQ,PTC,PTC INDIA LIMITED,        58.35,        58.05,        59.05,        56.60,        56.90,                 19941838.45,344064,N, ,2298,        86.50,        52.80
N,EQ,PTL,PTL ENTERPRISES LTD,        37.95,        38.00,        38.00,        36.65,        37.15,                   339095.40,9154,N, ,60,        42.50,        32.35
N,EQ,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,       499.00,       505.00,       505.00,       465.00,       472.50,                   901313.65,1863,N, ,236,       765.00,       456.00
N,EQ,PURVA,PURAVANKARA LIMITED,        67.40,        67.35,        69.45,        60.30,        61.05,                 16539466.30,256729,N, ,2600,        87.00,        51.15
N,SM,PUSHPREALM,PUSHPA REAL AND INFRA LTD,         6.45,         6.75,         6.75,         6.75,         6.75,                    13500.00,2000,N, ,1,        26.55,         3.70
N,EQ,PVR,PVR LIMITED,      1956.85,      1955.55,      1979.95,      1908.70,      1917.75,                426088099.25,220055,N, ,12292,      1994.10,      1345.25
N,EQ,QUESS,QUESS CORP LIMITED,       625.50,       621.60,       633.90,       598.20,       621.10,                101620580.40,164021,N, ,14476,       824.80,       385.55
N,EQ,QUICKHEAL,QUICK HEAL TECH LTD,       125.75,       125.00,       130.80,       123.25,       124.15,                 19759209.30,156169,N, ,4583,       240.00,       100.05
G,EQ,RADAAN,RADAAN MEDIAWORKS (I) LTD,         1.00,         1.00,         1.00,         1.00,         1.00,                      110.00,110,N, ,1,         3.50,          .95
N,EQ,RADICO,RADICO KHAITAN LTD,       396.35,       396.35,       404.20,       380.20,       387.45,                224199124.90,570096,N, ,11384,       449.00,       261.95
N,EQ,RADIOCITY,MUSIC BROADCAST LIMITED,        27.30,        27.45,        27.50,        26.70,        27.05,                  2165268.95,79605,N, ,768,       307.65,        25.70
N,EQ,RAIN,RAIN INDUSTRIES LIMITED,       108.90,       108.80,       109.70,       102.05,       103.50,                 95314905.50,895334,N, ,8142,       147.80,        77.05
N,EQ,RAJESHEXPO,RAJESH EXPORTS LTD,       720.20,       722.00,       723.60,       718.70,       721.90,                107147638.90,148616,N, ,2919,       756.00,       553.10
N,EQ,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,        20.25,        20.00,        21.30,        18.65,        19.05,                   669721.00,33808,N, ,756,        30.90,        14.60
N,EQ,RAJTV,RAJ TV NETWORK LTD,        44.45,        46.00,        46.00,        41.50,        42.20,                   230156.60,5349,N, ,119,        50.90,        38.00
N,EQ,RALLIS,RALLIS INDIA LTD,       235.45,       235.00,       245.40,       215.65,       233.10,                293119904.10,1246565,N, ,17910,       246.60,       140.05
N,EQ,RAMANEWS,SHREE RAMA NEWSPRINT LTD,        14.35,        14.80,        14.80,        13.50,        13.75,                   260173.75,18577,N, ,156,        24.85,        12.65
N,EQ,RAMASTEEL,RAMA STEEL TUBES LIMITED,        51.50,        54.75,        54.75,        48.35,        49.00,                   602802.20,11956,N, ,190,       127.00,        34.20
N,EQ,RAMCOCEM,THE RAMCO CEMENTS LIMITED,       781.35,       782.40,       806.15,       758.00,       763.80,                527459519.30,677612,N, ,18332,       884.25,       555.75
N,EQ,RAMCOIND,RAMCO INDUSTRIES LIMITED,       187.10,       186.35,       194.20,       181.70,       183.05,                  7810501.00,41333,N, ,1320,       219.75,       160.00
N,EQ,RAMCOSYS,RAMCO SYSTEMS LTD.,       181.20,       181.45,       185.50,       171.05,       172.40,                 12186759.95,68264,N, ,2463,       277.85,       132.30
N,EQ,RAMKY,RAMKY INFRA LTD,        31.90,        31.50,        34.40,        30.50,        30.85,                  3256639.25,100276,N, ,888,       145.40,        28.60
N,EQ,RANEHOLDIN,RANE HOLDINGS LIMITED,       762.40,       750.00,       779.00,       750.00,       756.15,                  1829524.35,2399,N, ,228,      1599.00,       664.70
N,EQ,RATNAMANI,RATNAMANI MET & TUB LTD.,      1227.15,      1230.00,      1248.00,      1207.15,      1226.65,                 15373500.15,12499,N, ,825,      1248.00,       822.35
N,EQ,RAYMOND,RAYMOND LTD,       643.40,       644.65,       645.95,       602.00,       613.20,                148773324.70,235832,N, ,8009,       868.70,       533.45
N,EQ,RBL,RANE BRAKE LINING LTD,       585.25,       585.05,       594.15,       564.25,       567.65,                  8994944.10,15544,N, ,1368,       784.90,        87.35
N,EQ,RBLBANK,RBL BANK LIMITED,       318.30,       320.00,       326.40,       297.55,       302.00,               2141143942.90,6841542,N, ,57426,       716.40,       230.55
N,EQ,RCF,RASHTRIYA CHEMICALS & FER,        53.85,        53.70,        56.60,        48.65,        49.80,                271442451.35,5149132,N, ,20618,        67.25,        36.00
N,EQ,RECLTD,REC LIMITED,       143.70,       143.50,       144.45,       138.75,       139.45,                357700043.50,2519458,N, ,11261,       169.55,       115.55
N,EQ,REDINGTON,REDINGTON (INDIA) LTD.,       114.90,       115.70,       120.50,       111.50,       113.80,                 41589483.90,355921,N, ,5524,       139.55,        64.00
N,EQ,REFEX,REFEX INDUSTRIES LIMITED,        52.45,        52.05,        52.50,        49.85,        50.20,                  4745929.50,93500,N, ,971,        81.75,        17.60
N,EQ,RELAXO,RELAXO FOOT LTD.,       737.15,       742.00,       749.45,       705.00,       732.65,                133120065.10,181181,N, ,10600,       924.00,       395.00
N,EQ,RELCAPITAL,RELIANCE CAPITAL LTD,         9.10,         9.10,         9.15,         8.65,         8.70,                 32301501.05,3627241,N, ,4753,       214.65,         8.65
N,EQ,RELIGARE,RELIGARE ENTER. LTD.,        41.40,        42.35,        43.25,        39.35,        39.75,                 12910170.05,311580,N, ,1295,        59.35,        16.90
N,EQ,RELINFRA,RELIANCE INFRASTRUCTU LTD,        21.85,        22.00,        22.40,        20.80,        20.95,                 55707266.80,2591113,N, ,9220,       279.05,        18.00
N,EQ,REMSONSIND,REMSONS INDUSTRIES LTD,        72.00,        76.70,        76.70,        70.05,        70.65,                    41887.40,571,N, ,12,       136.00,        69.30
N,EQ,RENUKA,SHREE RENUKA SUGARS LTD,         7.75,         7.75,         7.90,         7.50,         7.60,                  5870167.85,762497,N, ,743,        12.50,         6.50
N,EQ,REPCOHOME,REPCO HOME FINANCE LTD,       333.55,       337.65,       363.30,       316.25,       320.05,                304450119.05,870173,N, ,19632,       482.40,       273.10
N,EQ,REPRO,REPRO INDIA LIMITED,       641.80,       632.10,       651.00,       630.00,       633.75,                  1526733.25,2386,N, ,145,       741.90,       480.00
N,EQ,RESPONIND,RESPONSIVE INDUSTRIES LTD,        91.65,        91.65,        91.65,        88.00,        90.05,                  7577888.25,83291,N, ,274,       106.55,        78.95
N,EQ,REVATHI,REVATHI EQUIPMENT LTD,       458.55,       472.00,       472.00,       442.00,       443.85,                   125105.10,279,N, ,17,       518.80,       290.40
N,EQ,RGL,RENAISSANCE GLOBAL LTD,       406.75,       405.95,       405.95,       370.10,       396.65,                  1647949.70,4203,N, ,211,       408.00,       199.00
N,EQ,RHFL,RELIANCE HOME FINANCE LTD,         1.50,         1.45,         1.45,         1.45,         1.45,                   259954.55,179279,N, ,240,        37.10,         1.45
N,EQ,RICOAUTO,RICO AUTO INDUSTRIES LTD,        43.55,        43.20,        44.40,        40.00,        40.50,                 16633436.70,396861,N, ,2359,        74.55,        34.50
N,EQ,RIIL,RELIANCE INDUSTRIAL INFRA,       409.40,       409.00,       417.20,       380.00,       386.90,                201833162.90,499403,N, ,15955,       479.00,       218.30
N,EQ,RITES,RITES LIMITED,       310.65,       310.95,       318.90,       297.15,       301.45,                277795956.20,895695,N, ,17918,       331.00,       201.00
N,EQ,RKDL,RAVI KUMAR DIST. LTD.,         5.30,         5.10,         5.40,         5.05,         5.35,                    11178.15,2139,N, ,12,         9.75,         5.00
N,SM,RKEC,RKEC PROJECTS LIMITED,        60.00,        57.00,        57.00,        57.00,        57.00,                    57000.00,1000,N, ,1,        68.00,        35.00
N,EQ,RKFORGE,RAMKRISHNA FORGINGS LTD,       354.65,       352.20,       360.95,       330.55,       333.80,                  2752317.65,8049,N, ,550,       550.00,       254.85
N,SM,RMDRIP,R M DRIP & SPRINK SYS LTD,        28.90,        30.25,        30.30,        28.00,        30.30,                   537500.00,18000,N, ,9,        56.50,        13.00
N,EQ,RML,RANE (MADRAS) LIMITED,       271.20,       277.75,       277.75,       261.00,       264.60,                  2808493.20,10445,N, ,466,       464.65,       198.60
N,EQ,ROHLTD,ROYAL ORCHID HOTELS LTD,        71.90,        74.75,        74.75,        70.10,        71.30,                  2363486.15,32988,N, ,666,       135.00,        54.50
N,EQ,ROLLT,ROLLATAINERS LIMITED,         1.60,         1.55,         1.60,         1.55,         1.55,                      313.15,201,N, ,5,         2.80,         1.35
